playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA
crowdal01,1933,1,MIN,AL,24,15,52,35,17,0,4,898,311,132,14,81,110,0.26,3.97
cruzju02,2004,1,ATL,NL,6,2,50,0,0,0,0,216,59,22,7,30,70,0.224,2.75
cruzju02,2008,1,ARI,NL,4,0,57,0,0,0,0,155,34,15,5,31,71,0.192,2.61
cruzju02,2012,1,PIT,NL,1,1,43,0,0,0,3,107,39,11,3,19,33,0.289,2.78
cruzvi01,1978,1,TOR,AL,7,3,32,0,0,0,9,142,28,9,0,35,51,0.179,1.71
cruzvi01,1981,1,PIT,NL,1,1,22,0,0,0,1,102,33,10,6,15,28,0.264,2.65
cruzvi01,1983,1,TEX,AL,1,3,17,0,0,0,5,75,16,4,2,10,18,0.184,1.44
cuellmi01,1966,1,HOU,NL,12,10,38,28,11,1,2,682,193,56,10,52,175,0.22,2.22
cuellmi01,1967,1,HOU,NL,16,11,36,32,16,3,1,739,233,83,16,63,203,0.24,3.03
cuellmi01,1968,1,HOU,NL,8,11,28,24,11,2,1,512,152,52,8,45,133,0.23,2.74
cuellmi01,1969,1,BAL,AL,23,11,39,39,18,5,0,872,213,77,18,79,182,0.2,2.38
cuellmi01,1970,1,BAL,AL,24,8,40,40,21,4,0,893,273,115,34,69,190,0.242,3.48
cuellmi01,1971,1,BAL,AL,20,9,38,38,21,4,0,877,250,100,30,78,124,0.234,3.08
cuellmi01,1972,1,BAL,AL,18,12,35,35,17,4,0,745,197,71,21,71,132,0.22,2.57
cuellmi01,1974,1,BAL,AL,22,10,38,38,20,5,0,808,253,93,17,86,106,0.252,3.11
cuetojo01,2011,1,CIN,NL,9,5,24,24,3,1,0,468,123,40,8,47,104,0.22,2.31
cuetojo01,2012,1,CIN,NL,19,9,33,33,2,0,0,651,205,67,15,49,170,0.252,2.78
cuetojo01,2013,1,CIN,NL,5,2,11,11,0,0,0,182,46,19,7,18,51,0.209,2.82
cuetojo01,2014,1,CIN,NL,20,9,34,34,4,2,0,731,169,61,22,65,242,0.194,2.25
cuetojo01,2015,1,CIN,NL,7,6,19,19,1,1,0,392,93,38,11,29,120,0.196,2.62
cuetojo01,2016,1,SFN,NL,18,5,32,32,5,2,0,659,195,68,15,45,198,0.238,2.79
culpra01,1963,1,PHI,NL,14,11,34,30,10,5,0,610,148,67,15,102,176,0.2,2.97
culpra01,1968,1,BOS,AL,16,6,35,30,11,6,0,649,166,70,18,82,190,0.21,2.91
culvege01,1971,1,HOU,NL,5,8,59,0,0,0,7,286,89,28,4,38,57,0.257,2.64
culvege01,1973,1,LAN,NL,4,4,28,0,0,0,2,126,45,14,4,21,23,0.292,3.0
cumbejo01,1971,1,SFN,NL,9,6,45,21,5,2,2,555,153,60,22,55,65,0.223,2.92
cummijo01,1995,2,LAN,NL,3,1,35,0,0,0,0,117,38,13,3,10,21,0.25,3.0
cumptbr01,2013,1,PIT,NL,2,1,6,5,0,0,0,92,26,7,1,5,22,0.226,2.05
cunnawi01,2003,1,ATL,NL,2,2,20,0,0,0,3,60,14,6,2,6,20,0.189,2.7
curtijo02,2020,1,TBA,AL,3,0,17,3,0,0,2,75,21,5,3,3,25,0.223,1.8
curtijo02,2021,1,MIA,NL,3,1,35,2,0,0,0,120,34,11,4,9,40,0.227,2.48
daalom01,1998,1,ARI,NL,8,12,33,23,3,1,0,488,146,52,12,51,132,0.245,2.88
dacqujo01,1978,1,SDN,NL,4,3,45,3,0,0,10,279,60,22,2,56,104,0.185,2.13
dacqujo01,1980,2,WAS,NL,0,2,11,0,0,0,2,62,14,5,0,9,15,0.206,2.18
dailebi01,1961,1,CLE,AL,1,0,12,0,0,0,0,57,16,2,0,6,7,0.23,0.95
dailebi01,1963,1,MIN,AL,6,3,66,0,0,0,21,326,80,24,9,19,72,0.2,1.99
dalcabr01,1967,1,PIT,NL,2,1,8,2,1,0,0,72,19,5,1,10,13,0.21,1.88
dalcabr01,1968,1,PIT,NL,1,1,7,0,0,0,2,51,7,4,0,6,8,0.12,2.12
damicje01,2000,1,MIL,NL,12,7,23,23,1,1,0,487,143,48,14,46,101,0.238,2.66
darenvi01,2005,1,DET,AL,1,1,22,0,0,0,0,67,24,7,2,7,9,0.282,2.82
darliro01,1983,1,NYN,NL,1,3,5,5,1,0,0,106,31,11,0,17,23,0.25,2.8
darliro01,1985,1,NYN,NL,16,6,36,35,4,2,0,744,214,80,21,114,167,0.235,2.9
darliro01,1986,1,NYN,NL,15,6,34,34,4,2,0,711,203,74,21,81,184,0.234,2.81
darviyu01,2012,1,TEX,AL,16,9,29,29,0,0,0,574,156,83,14,89,221,0.22,3.9
darviyu01,2013,1,TEX,AL,13,9,32,32,0,0,0,629,145,66,26,80,277,0.194,2.83
darviyu01,2019,1,CHN,NL,6,8,31,31,0,0,0,536,140,79,33,56,229,0.213,3.98
darviyu01,2020,1,CHN,NL,8,3,12,12,0,0,0,228,59,17,5,14,93,0.211,2.01
darwida01,1980,1,TEX,AL,13,4,53,2,0,0,8,329,98,32,4,50,104,0.243,2.63
darwida01,1986,2,HOU,NL,5,2,12,8,1,0,0,163,50,14,3,9,40,0.239,2.32
darwida01,1989,1,HOU,NL,11,4,68,0,0,0,7,366,92,32,8,33,104,0.212,2.36
darwida01,1990,1,HOU,NL,11,4,48,17,3,0,2,488,136,40,11,31,109,0.225,2.21
davidte01,1965,1,CIN,NL,4,3,24,1,0,0,1,206,57,17,5,17,54,0.23,2.23
davieza01,2020,1,SDN,NL,7,4,12,12,0,0,0,208,55,21,9,19,63,0.216,2.73
daviscu01,1934,1,PHI,NL,19,17,51,31,18,3,5,823,283,90,14,60,99,0.26,2.95
daviscu01,1936,2,CHN,NL,11,9,24,20,10,0,1,459,146,51,11,31,52,0.25,3.0
daviscu01,1939,1,SLN,NL,22,16,49,31,13,3,7,744,279,100,18,48,70,0.28,3.63
daviscu01,1941,1,LAN,NL,13,7,28,16,10,5,2,463,141,51,6,27,50,0.24,2.97
daviscu01,1942,1,LAN,NL,15,6,32,26,13,5,2,618,179,54,10,51,60,0.23,2.36
davisdo02,2003,3,MIL,NL,3,2,8,8,1,0,0,157,49,15,8,21,35,0.247,2.58
davisdo02,2005,1,MIL,NL,11,11,35,35,2,1,0,668,196,95,26,93,208,0.235,3.84
davisjo04,1987,1,KCR,AL,5,2,27,0,0,0,2,131,29,11,0,26,24,0.195,2.27
davisma01,1986,1,SFN,NL,5,7,67,2,0,0,4,253,63,28,6,34,90,0.212,2.99
davisma01,1988,1,SDN,NL,5,10,62,0,0,0,28,295,70,22,2,42,102,0.199,2.01
davisma01,1989,1,SDN,NL,4,3,70,0,0,0,44,278,66,19,6,31,92,0.2,1.85
davisro02,1979,1,NYA,AL,14,2,44,0,0,0,9,256,84,27,5,28,43,0.262,2.85
davisro02,1980,1,NYA,AL,9,3,53,0,0,0,7,393,121,43,9,32,65,0.246,2.95
davisro02,1981,1,NYA,AL,4,5,43,0,0,0,6,219,47,22,6,25,83,0.186,2.71
davisro02,1983,1,MIN,AL,5,8,66,0,0,0,30,267,89,33,6,33,84,0.266,3.34
daviswa01,2012,1,TBA,AL,3,0,54,0,0,0,0,211,48,19,5,29,87,0.189,2.43
daviswa01,2014,1,KCR,AL,9,2,71,0,0,0,3,216,38,8,0,23,109,0.151,1.0
daviswa01,2015,1,KCR,AL,8,1,69,0,0,0,17,202,33,7,3,20,78,0.144,0.94
daviswa01,2016,1,KCR,AL,2,1,45,0,0,0,27,130,33,9,0,16,47,0.21,1.87
daviswa01,2017,1,CHN,NL,4,2,59,0,0,0,32,176,39,15,6,28,79,0.186,2.3
daviswa01,2018,1,COL,NL,3,6,69,0,0,0,43,196,43,30,8,26,78,0.185,4.13
dawlebi01,1983,1,HOU,NL,6,6,48,0,0,0,14,239,51,25,9,22,60,0.185,2.82
dawlebi01,1984,1,HOU,NL,11,4,60,0,0,0,5,294,82,21,5,35,47,0.234,1.93
dayleke01,1985,1,SLN,NL,4,4,57,0,0,0,11,196,65,20,2,18,62,0.263,2.76
dayleke01,1987,1,SLN,NL,9,5,53,0,0,0,4,183,52,18,2,33,63,0.234,2.66
dayleke01,1988,1,SLN,NL,2,7,54,0,0,0,5,166,48,17,2,19,38,0.239,2.77
dayleke01,1989,1,SLN,NL,4,3,71,0,0,0,12,226,63,24,3,30,40,0.228,2.87
deandi01,1933,1,SLN,NL,20,18,48,34,26,3,4,879,279,99,11,64,199,0.25,3.04
deandi01,1934,1,SLN,NL,30,7,50,33,24,7,7,935,288,92,14,75,195,0.24,2.66
deandi01,1935,1,SLN,NL,28,12,50,36,29,3,5,976,324,110,16,77,190,0.25,3.04
deandi01,1936,1,SLN,NL,24,13,51,34,28,2,11,945,310,111,21,53,195,0.25,3.17
deandi01,1937,1,SLN,NL,13,10,27,25,17,4,1,592,200,59,9,33,120,0.25,2.69
deandi01,1938,1,CHN,NL,7,1,13,10,3,1,0,224,63,15,2,8,22,0.22,1.81
deanpa01,1938,1,SLN,NL,3,1,5,4,2,1,0,93,37,9,3,5,14,0.29,2.61
dedmoje01,1986,1,ATL,NL,6,6,57,0,0,0,3,299,90,33,8,39,58,0.242,2.98
defraju01,2014,1,PHI,NL,3,1,54,0,0,0,0,158,45,14,4,12,49,0.223,2.39
degroja01,2014,1,NYN,NL,9,6,22,22,0,0,0,421,117,42,7,43,144,0.228,2.69
degroja01,2015,1,NYN,NL,14,8,30,30,0,0,0,573,149,54,16,38,205,0.215,2.54
degroja01,2017,1,NYN,NL,15,10,31,31,1,0,0,604,180,79,28,59,239,0.237,3.53
degroja01,2018,1,NYN,NL,10,9,32,32,1,0,0,651,152,41,10,46,269,0.196,1.7
degroja01,2019,1,NYN,NL,11,8,32,32,0,0,0,612,154,55,19,44,255,0.207,2.43
degroja01,2020,1,NYN,NL,4,2,12,12,0,0,0,204,47,18,7,18,104,0.19,2.38
degroja01,2021,1,NYN,NL,7,2,15,15,1,1,0,276,40,11,6,11,146,0.129,1.08
dejeami01,2001,1,MIL,NL,4,2,75,0,0,0,2,253,75,26,4,39,68,0.236,2.77
dejeami01,2004,2,NYN,NL,0,0,17,0,0,0,0,64,21,4,0,5,24,0.256,1.69
dejonch01,2022,1,PIT,NL,6,3,42,0,0,0,1,215,52,21,10,30,59,0.204,2.64
delarda01,2013,1,LAA,AL,6,1,75,0,0,0,2,217,56,23,3,28,65,0.219,2.86
delarjo01,2018,2,CHN,NL,0,0,17,0,0,0,1,63,14,3,0,8,20,0.182,1.29
delcama01,2007,1,BOS,AL,0,0,44,0,0,0,1,132,28,10,4,17,41,0.183,2.05
deleojo01,1983,1,PIT,NL,7,3,15,15,3,2,0,324,75,34,5,47,118,0.196,2.83
deleojo01,1986,2,CHA,AL,4,5,13,13,1,0,0,237,49,26,7,42,68,0.179,2.96
deleojo01,1988,1,SLN,NL,13,10,34,34,3,1,0,676,198,92,13,86,208,0.237,3.67
deleojo01,1989,1,SLN,NL,16,12,36,36,5,3,0,734,173,83,16,80,201,0.197,3.05
deleojo01,1991,1,SLN,NL,5,9,28,28,1,0,0,488,144,49,15,61,118,0.239,2.71
deleolu01,1982,1,SDN,NL,9,5,61,0,0,0,15,306,77,23,10,16,60,0.212,2.03
deleolu01,1983,1,SDN,NL,6,6,63,0,0,0,13,333,89,33,8,27,90,0.224,2.68
delgara01,2011,1,ATL,NL,1,1,7,7,0,0,0,105,29,11,5,14,18,0.22,2.83
delocik01,1959,1,BOS,AL,11,6,28,17,4,0,0,403,120,44,12,62,55,0.23,2.95
delosva01,1998,1,MIL,NL,0,0,13,0,0,0,0,65,11,7,4,2,18,0.151,2.91
delucri01,1990,1,SEA,AL,1,2,5,5,1,0,0,108,30,8,2,9,20,0.226,2.0
demerla01,1975,1,PIT,NL,7,5,45,8,1,0,4,344,95,37,7,43,59,0.23,2.9
dempsry01,2000,1,MIA,NL,14,10,33,33,2,1,0,679,210,92,30,97,209,0.243,3.66
dempsry01,2005,1,CHN,NL,5,3,63,6,0,0,33,276,83,32,4,49,89,0.242,3.13
dempsry01,2008,1,CHN,NL,17,6,33,33,1,0,0,620,174,68,14,76,187,0.227,2.96
dempsry01,2010,1,CHN,NL,15,12,34,34,1,0,0,646,198,92,25,86,208,0.244,3.85
dempsry01,2012,1,CHN,NL,5,5,16,16,0,0,0,312,81,26,9,27,83,0.21,2.25
dennido01,1965,1,SLN,NL,2,3,41,0,0,0,6,165,47,14,3,16,29,0.23,2.29
dennyjo01,1976,1,SLN,NL,11,9,30,30,8,3,0,621,189,58,11,74,74,0.246,2.52
dennyjo01,1978,1,SLN,NL,14,11,33,33,11,2,0,702,200,77,13,74,103,0.238,2.96
dennyjo01,1983,1,PHI,NL,19,6,36,36,7,1,0,728,229,64,9,53,139,0.25,2.37
dennyjo01,1984,1,PHI,NL,7,7,22,22,2,0,0,463,122,42,11,29,94,0.214,2.45
derripa01,1935,1,CIN,NL,22,13,45,33,20,3,2,830,295,108,13,49,120,0.27,3.51
derripa01,1938,1,CIN,NL,21,14,41,37,26,4,3,921,315,100,20,49,132,0.26,2.93
derripa01,1939,1,CIN,NL,25,7,38,35,28,5,0,903,321,98,15,35,128,0.27,2.93
derripa01,1940,1,CIN,NL,20,12,37,37,26,3,0,890,280,101,17,48,115,0.24,3.06
deshaji01,1988,1,HOU,NL,11,14,31,31,3,2,0,621,164,69,20,72,127,0.218,3.0
deshaji01,1989,1,HOU,NL,15,10,34,34,6,3,0,677,180,73,15,79,153,0.217,2.91
desseel01,2010,1,NYN,NL,4,2,53,0,0,0,0,141,41,12,4,16,16,0.24,2.3
detwiro01,2011,1,WAS,NL,4,5,15,10,0,0,0,198,63,22,7,20,41,0.258,3.0
devench02,2016,1,HOU,AL,4,4,48,5,0,0,1,325,79,26,4,20,104,0.206,2.16
devench02,2017,1,HOU,AL,8,5,62,0,0,0,4,242,50,24,11,26,100,0.174,2.68
devinjo01,2008,1,OAK,AL,6,1,42,0,0,0,1,137,23,3,0,15,49,0.15,0.59
deweyma01,1990,1,SFN,NL,1,1,14,0,0,0,0,68,22,7,1,5,11,0.259,2.78
deweyma01,1993,1,PIT,NL,1,2,21,0,0,0,7,80,14,7,0,10,14,0.157,2.36
diazal03,2022,1,CIN,NL,7,3,59,0,0,0,10,191,28,13,5,33,83,0.131,1.84
diazca01,1983,1,NYN,NL,3,1,54,0,0,0,2,250,62,19,1,35,64,0.211,2.05
diazca01,1985,1,LAN,NL,6,3,46,0,0,0,0,238,70,23,7,18,73,0.23,2.61
diazed04,2016,1,SEA,AL,0,4,49,0,0,0,18,155,45,16,5,15,88,0.226,2.79
diazed04,2017,1,SEA,AL,4,6,66,0,0,0,34,198,44,24,10,32,89,0.183,3.27
diazed04,2018,1,SEA,AL,0,4,73,0,0,0,57,220,41,16,5,17,124,0.16,1.96
diazed04,2020,1,NYN,NL,2,1,26,0,0,0,6,77,18,5,2,14,50,0.191,1.75
diazed04,2021,1,NYN,NL,5,6,63,0,0,0,32,188,43,24,3,23,89,0.195,3.45
diazed04,2022,1,NYN,NL,3,1,61,0,0,0,32,186,34,9,3,18,118,0.16,1.31
diazja01,2015,1,COL,NL,0,1,21,0,0,0,0,57,16,5,2,6,18,0.222,2.37
dibblro01,1988,1,CIN,NL,1,1,37,0,0,0,0,178,43,12,2,21,59,0.207,1.82
dibblro01,1989,1,CIN,NL,10,5,74,0,0,0,2,297,62,23,4,39,141,0.176,2.09
dibblro01,1990,1,CIN,NL,8,3,68,0,0,0,11,294,62,19,3,34,136,0.183,1.74
dibblro01,1991,1,CIN,NL,3,5,67,0,0,0,31,247,67,29,5,25,124,0.223,3.17
dickera01,2010,1,NYN,NL,11,9,27,26,2,1,0,523,165,55,13,42,104,0.251,2.84
dickera01,2012,1,NYN,NL,20,6,34,33,5,3,0,701,192,71,24,54,230,0.226,2.73
dicksmu01,1942,1,SLN,NL,6,3,36,7,2,0,2,362,91,39,1,61,66,0.21,2.91
dicksmu01,1946,1,SLN,NL,15,6,47,19,12,2,1,553,160,59,8,56,82,0.23,2.88
dicksmu01,1951,1,PIT,NL,20,16,45,35,19,3,2,866,294,129,32,101,112,0.26,4.02
diekmja01,2013,1,PHI,NL,1,4,45,0,0,0,0,115,34,11,1,16,41,0.234,2.58
diekmja01,2015,2,TEX,AL,0,0,26,0,0,0,0,65,13,5,2,7,20,0.169,2.08
diekmja01,2020,1,OAK,AL,2,0,21,0,0,0,0,64,8,1,1,12,31,0.114,0.42
dierkla01,1969,1,HOU,NL,20,13,39,37,20,4,0,916,240,79,18,72,232,0.21,2.33
dierkla01,1971,1,HOU,NL,12,6,24,23,6,2,0,477,150,48,8,33,91,0.248,2.72
dierkla01,1974,1,HOU,NL,11,10,33,33,7,3,0,671,189,72,18,82,150,0.232,2.9
dietrbi01,1943,1,CHA,AL,12,10,26,26,12,2,0,560,180,58,4,53,52,0.25,2.8
dietrbi01,1946,1,CHA,AL,3,3,11,9,3,0,1,186,63,18,4,24,20,0.26,2.61
dietzdu01,1941,1,PIT,NL,7,2,33,6,4,1,1,301,88,26,6,33,22,0.23,2.33
difelma01,2008,1,MIL,NL,1,0,15,0,0,0,0,57,17,6,4,4,20,0.23,2.84
dipinfr01,1983,1,HOU,NL,3,4,53,0,0,0,20,214,52,21,2,20,67,0.205,2.65
dipinfr01,1989,1,SLN,NL,9,0,67,0,0,0,0,265,73,24,6,20,44,0.227,2.45
dipotje01,1993,1,CLE,AL,4,4,46,0,0,0,11,169,57,15,0,30,41,0.27,2.4
ditmaar01,1959,1,NYA,AL,13,9,38,25,7,1,1,606,156,65,17,52,96,0.21,2.9
dobnara01,2019,1,MIN,AL,2,1,9,5,0,0,1,85,27,5,1,5,23,0.245,1.59
dobsoch01,1968,1,OAK,AL,12,14,35,34,11,3,0,676,197,75,20,80,168,0.23,3.0
dobsojo01,1947,1,BOS,AL,18,8,33,31,15,1,1,686,203,75,15,73,110,0.23,2.95
dobsojo01,1952,1,CHA,AL,14,10,29,25,11,3,1,602,164,56,11,60,101,0.22,2.51
dobsopa01,1967,1,DET,AL,1,2,28,1,0,0,0,148,38,16,6,27,34,0.21,2.92
dobsopa01,1968,1,DET,AL,5,8,47,10,2,1,7,375,89,37,13,48,93,0.2,2.66
dobsopa01,1971,1,BAL,AL,20,8,38,37,18,4,1,847,248,91,24,63,187,0.235,2.9
dobsopa01,1972,1,BAL,AL,16,18,38,36,13,3,0,805,220,79,13,69,161,0.224,2.65
dolisra01,2020,1,TOR,AL,2,2,24,0,0,0,5,72,16,4,1,14,31,0.193,1.5
dominse01,2018,1,PHI,NL,2,5,53,0,0,0,16,174,32,19,4,22,74,0.157,2.95
dominse01,2022,1,PHI,NL,6,5,54,0,0,0,9,153,36,17,4,22,61,0.197,3.0
donalat01,1945,1,NYA,AL,5,4,9,9,6,2,0,191,62,21,3,25,19,0.24,2.97
donnebl01,1944,1,SLN,NL,2,1,27,4,2,1,2,229,61,18,2,34,45,0.21,2.12
donnebl01,1946,2,PHI,NL,3,4,12,8,2,0,1,229,64,25,7,24,38,0.22,2.95
donnebl01,1947,1,PHI,NL,4,6,38,10,5,1,5,362,113,40,6,46,31,0.26,2.98
donnebr01,2002,1,LAA,AL,1,1,46,0,0,0,1,149,32,12,2,19,54,0.184,2.17
donnebr01,2003,1,LAA,AL,2,2,63,0,0,0,3,222,55,13,2,24,79,0.2,1.58
donnebr01,2004,1,LAA,AL,5,2,40,0,0,0,0,126,34,14,5,15,56,0.224,3.0
donnebr01,2009,1,MIA,NL,3,0,30,0,0,0,2,76,22,5,1,9,25,0.239,1.78
donohpe01,1923,1,CIN,NL,21,15,42,36,19,2,3,823,304,103,3,68,84,0.27,3.38
donohpe01,1925,1,CIN,NL,21,14,42,38,27,3,2,903,310,103,3,49,78,0.26,3.08
donohpe01,1926,1,CIN,NL,20,14,47,38,17,5,2,857,298,107,6,39,73,0.26,3.37
donovdi01,1957,1,CHA,AL,16,6,28,28,16,2,0,662,203,68,17,45,88,0.24,2.77
donovdi01,1961,1,TEX,AL,10,10,23,22,11,2,0,506,138,45,10,35,62,0.22,2.4
donovdi01,1962,1,CLE,AL,20,10,34,34,16,5,0,752,255,100,23,47,94,0.26,3.59
doolise01,2014,1,OAK,AL,2,4,61,0,0,0,22,188,38,19,5,8,89,0.169,2.73
doolise01,2017,2,WAS,NL,1,0,30,0,0,0,21,90,22,8,2,8,31,0.204,2.4
doolise01,2018,1,WAS,NL,3,3,43,0,0,0,25,135,21,8,3,6,60,0.135,1.6
dopsojo01,1990,1,BOS,AL,0,0,4,4,0,0,0,53,13,4,2,9,9,0.2,2.04
dorisha01,1952,1,CHA,AL,8,4,39,1,1,0,11,273,66,25,4,42,47,0.2,2.47
dorisha01,1954,1,CHA,AL,6,4,37,6,2,1,6,327,88,33,9,29,48,0.22,2.72
dorisha01,1955,1,CHA,AL,2,0,13,0,0,0,1,51,16,3,0,9,6,0.25,1.59
doteloc01,2001,1,HOU,NL,7,5,61,4,0,0,2,315,79,31,5,47,145,0.205,2.66
doteloc01,2002,1,HOU,NL,6,4,83,0,0,0,6,292,58,20,7,27,118,0.173,1.85
doteloc01,2003,1,HOU,NL,6,4,76,0,0,0,4,261,53,24,9,31,97,0.172,2.48
dotsori01,1983,1,CHA,AL,22,7,35,35,8,1,0,720,209,86,19,106,137,0.24,3.23
dovalca01,2021,1,SFN,NL,5,1,29,0,0,0,3,81,19,9,4,9,37,0.192,3.0
dovalca01,2022,1,SFN,NL,6,6,68,0,0,0,27,203,54,19,4,30,80,0.218,2.53
downial01,1963,1,NYA,AL,13,5,24,22,10,4,0,527,114,50,7,80,171,0.18,2.56
downial01,1964,1,NYA,AL,13,8,37,35,11,1,2,732,201,94,18,120,217,0.22,3.47
downial01,1967,1,NYA,AL,14,10,31,28,10,4,0,605,158,59,13,61,171,0.21,2.63
downial01,1971,1,LAN,NL,20,9,37,36,12,5,0,787,245,78,16,84,136,0.247,2.68
downial01,1972,1,LAN,NL,9,9,31,30,7,4,0,608,196,67,13,67,117,0.254,2.98
downial01,1975,1,LAN,NL,2,1,22,6,0,0,1,224,59,24,6,28,39,0.215,2.89
downske01,1986,1,SFN,NL,4,4,14,14,1,0,0,265,78,27,5,30,64,0.236,2.75
downssc01,2007,1,TOR,AL,4,2,81,0,0,0,1,174,47,14,3,24,57,0.223,2.17
downssc01,2008,1,TOR,AL,0,3,66,0,0,0,5,212,54,14,3,27,57,0.213,1.78
downssc01,2010,1,TOR,AL,5,5,67,0,0,0,0,184,47,18,3,14,48,0.211,2.64
downssc01,2011,1,LAA,AL,6,3,60,0,0,0,1,161,39,8,3,15,35,0.199,1.34
downssc01,2013,1,LAA,AL,2,3,43,0,0,0,0,88,26,6,1,11,22,0.243,1.84
doyleca01,1939,1,LAN,NL,1,2,5,1,1,1,1,53,8,2,1,7,7,0.13,1.02
doylepa01,1969,1,ATL,NL,2,0,36,0,0,0,4,117,31,9,4,16,25,0.23,2.08
drabedo01,1989,1,PIT,NL,14,12,35,34,8,5,0,733,215,76,21,69,123,0.238,2.8
drabedo01,1990,1,PIT,NL,22,6,33,33,9,3,0,694,190,71,15,56,131,0.225,2.76
drabedo01,1992,1,PIT,NL,15,11,34,34,10,4,0,770,218,79,17,54,177,0.231,2.77
drabedo01,1994,1,HOU,NL,12,6,23,23,6,2,0,494,132,52,14,45,121,0.22,2.84
drabomo01,1956,1,CHN,NL,2,4,9,7,3,0,0,153,37,14,1,39,36,0.2,2.47
drabomo01,1966,1,BAL,AL,6,0,44,3,0,0,7,288,62,30,10,29,98,0.18,2.81
drabomo01,1967,1,BAL,AL,7,5,43,0,0,0,12,286,66,17,7,25,96,0.19,1.6
drabomo01,1968,1,BAL,AL,4,4,45,0,0,0,7,184,35,13,3,25,46,0.16,1.91
drabomo01,1969,1,KCR,AL,11,9,52,0,0,0,11,294,68,32,10,30,76,0.19,2.94
drabomo01,1972,1,SLN,NL,1,1,30,0,0,0,2,83,29,8,4,14,22,0.259,2.6
dragodi01,1971,1,KCR,AL,17,11,35,34,15,4,0,724,251,80,14,46,109,0.276,2.98
dragodi01,1977,1,LAA,AL,0,1,13,0,0,0,2,63,22,7,3,3,15,0.272,3.0
drakeol01,2018,5,MIN,AL,0,0,19,0,0,0,0,61,12,5,2,7,22,0.164,2.21
draveda01,1982,1,SDN,NL,5,3,31,10,0,0,2,315,86,30,8,33,59,0.225,2.57
draveda01,1984,1,SDN,NL,9,8,50,14,3,2,8,470,125,51,12,51,71,0.222,2.93
draveda01,1985,1,SDN,NL,13,11,34,31,7,2,0,644,200,70,18,57,105,0.249,2.93
dreifda01,1997,1,LAN,NL,5,2,48,0,0,0,4,189,45,20,3,34,63,0.202,2.86
drewska01,1952,1,PHI,NL,14,15,33,30,15,5,0,686,213,69,13,52,96,0.25,2.72
drysddo01,1956,1,LAN,NL,5,5,25,12,2,0,0,297,95,29,9,31,55,0.25,2.64
drysddo01,1957,1,LAN,NL,17,9,34,29,9,4,0,663,197,66,17,61,148,0.23,2.69
drysddo01,1959,1,LAN,NL,17,13,44,36,15,4,2,812,237,104,26,93,242,0.23,3.46
drysddo01,1960,1,LAN,NL,15,14,41,36,15,5,2,807,214,85,27,72,246,0.21,2.84
drysddo01,1962,1,LAN,NL,25,9,43,41,19,2,1,943,272,99,21,78,232,0.23,2.83
drysddo01,1963,1,LAN,NL,19,17,42,42,17,3,0,946,287,92,25,57,251,0.24,2.63
drysddo01,1964,1,LAN,NL,18,16,40,40,21,5,0,964,242,78,15,68,237,0.2,2.18
drysddo01,1965,1,LAN,NL,23,12,44,42,20,7,1,925,270,95,30,66,210,0.23,2.77
drysddo01,1967,1,LAN,NL,13,16,38,38,9,3,0,846,269,86,19,60,196,0.25,2.74
drysddo01,1968,1,LAN,NL,14,12,31,31,12,8,0,717,201,57,11,56,155,0.23,2.15
dubiemo01,1951,1,CHN,NL,2,2,22,0,0,0,1,164,46,14,3,22,19,0.23,2.3
duchsju01,2005,1,OAK,AL,7,4,65,0,0,0,5,257,67,21,7,19,85,0.215,2.21
duchsju01,2006,1,OAK,AL,2,1,53,0,0,0,9,167,52,18,4,9,51,0.244,2.91
duchsju01,2008,1,OAK,AL,10,8,22,22,1,1,0,425,107,40,11,34,95,0.21,2.54
duchsju01,2010,1,OAK,AL,2,1,5,5,0,0,0,84,26,9,3,12,18,0.255,2.89
duensbr01,2010,1,MIN,AL,10,3,53,13,1,1,0,392,122,38,11,35,78,0.247,2.62
duensbr01,2017,1,CHN,NL,1,1,68,0,0,0,0,187,58,19,6,18,61,0.246,2.74
duesha01,1978,1,WAS,NL,5,6,25,12,1,0,1,297,85,26,5,42,36,0.24,2.36
duffaji01,1963,1,SFN,NL,4,2,34,5,0,0,2,226,56,24,3,37,55,0.2,2.87
duffaji01,1964,1,SFN,NL,5,1,35,3,1,0,3,222,57,24,9,31,55,0.2,2.92
duffety01,2019,1,MIN,AL,5,1,58,0,0,0,0,173,44,16,8,14,82,0.201,2.5
duffety01,2020,1,MIN,AL,1,1,22,0,0,0,0,72,13,5,2,6,31,0.153,1.88
duffyda01,2013,1,KCR,AL,2,0,5,5,0,0,0,73,19,5,0,14,22,0.213,1.85
duffyda01,2014,1,KCR,AL,9,12,31,25,0,0,0,448,113,42,12,53,113,0.209,2.53
duffyda01,2021,1,KCR,AL,4,3,13,12,0,0,0,183,52,17,6,22,65,0.226,2.51
dukeza01,2005,1,PIT,NL,8,2,14,14,0,0,0,254,79,17,3,23,58,0.253,1.81
dukeza01,2014,1,MIL,NL,5,1,74,0,0,0,0,176,49,16,3,17,74,0.223,2.45
dukeza01,2016,1,CHA,AL,2,0,53,0,0,0,1,113,31,11,2,16,42,0.225,2.63
